,Airport_ID,Name,lat,lon,country,continent,IATA,ICAO,Altitude,cluster_coefficient,degree
6635,9890,Sanggata/Sangkimah Airport,0.3847,117.54299999999999,Indonesia,Asia,SGQ,WRLA,60,,
6636,9891,Muara Bungo Airport,-1.1278,102.135,Indonesia,Asia,\N,WIPI,214,,
6637,9892,Selayar/Aroepala Airport,-6.1751,120.4362,Indonesia,Asia,\N,WAWH,30,,
6638,9897,Illaga Airport,-3.9764800000000005,137.6225,Indonesia,Asia,\N,WABL,7989,,
6639,9898,Oksibil Airport,-4.9071,140.6277,Indonesia,Asia,OKL,WAJO,4315,0.0,2.0
6640,9899,Kokonau Airport,-4.71075,136.43515,Indonesia,Asia,KOX,WABN,59,,
6641,9901,Clermont Airport,-22.77309989929199,147.62100219726562,Australia,Oceania,CMQ,YCMT,908,,
6642,9902,Warrnambool Airport,-38.2952995300293,142.44700622558594,Australia,Oceania,WMB,YWBL,242,,
6643,9904,Richmond Airport,-20.701900482177734,143.11500549316406,Australia,Oceania,RCM,YRMD,676,0.0,2.0
6644,9905,RAAF Base Curtin,-17.5813999176,123.82800293,Australia,Oceania,DCN,YCIN,300,0.0,4.0
6645,9935,Kualanamu International Airport,3.6422220000000003,98.885278,Indonesia,Asia,KNO,WIMM,23,,
6646,9937,Gratiot Community Airport,43.322101593,-84.68800354,Canada,North America,\N,KAMN,754,,
6647,9938,Asheboro Regional Airport,35.65449905,-79.8946991,United States,North America,HBI,KHBI,671,,
6648,9939,Seosan Air Base,36.703998999999996,126.486,South Korea,Asia,\N,RKTP,39,,
6649,9942,Henderson Field,34.71789932250977,-78.00360107421875,United States,North America,\N,KACZ,39,,
6650,9943,Emporia Greensville Regional Airport,36.6869010925293,-77.48280334472656,United States,North America,EMV,KEMV,127,,
6651,10017,El Monte Airport,34.086101532,-118.03500366200001,United States,North America,EMT,KEMT,296,,
6652,10057,Farah Airport,32.367000579833984,62.18299865722656,Afghanistan,Asia,FAH,OAFR,3083,,
6653,10061,Pasighat Airport,28.06609916687012,95.33560180664062,India,Asia,IXT,VEPG,477,,
6654,10062,Kee Field,37.600399017333984,-81.5593032836914,United States,North America,I16,KI16,1783,,
6655,10069,Kramatorsk Airport,48.70560073852539,37.62889862060547,Ukraine,Europe,KRQ,UKCK,646,,
6656,10080,Kautokeino Air Base,69.04029846191406,23.03400039672852,Norway,Europe,\N,ENKA,1165,,
6657,10089,Lille/Marcq-en-Baroeul Airport,50.68719863891602,3.0755600929260254,France,Europe,\N,LFQO,69,,
6658,10096,Kawass Airport,10.651000022888,-14.533599853516,Guinea,Africa,\N,GUKR,36,,
6659,10102,Stinson Municipal Airport,29.336999893188,-98.47109985351601,United States,North America,SSF,KSSF,577,,
6660,10103,Sallisaw Municipal Airport,35.438201899999996,-94.80280304,United States,North America,JSV,KJSV,527,,
6661,10104,Jasper County Airport-Bell Field,30.88570023,-94.03489685,United States,North America,JAS,KJAS,213,,
6662,10105,El Dorado Springs Memorial Airport,37.8567008972168,-93.99909973144531,United States,North America,87K,K87K,931,,
6663,10106,Marfa Municipal Airport,30.371098999999997,-104.017997,United States,North America,MRF,KMRF,4849,,
6664,10107,Alpine Casparis Municipal Airport,30.3841991425,-103.683998108,United States,North America,E38,KE38,4515,,
6665,10110,Bubaque Airport,11.297355651855467,-15.838079452514648,Guinea-Bissau,Africa,BQE,GGBU,0,,
6666,10114,Chichen Itza International Airport,20.6413002014,-88.4461975098,Mexico,North America,CZA,MMCT,102,,
6667,10116,Bunbury Airport,-33.37829971313477,115.677001953125,Australia,Oceania,BUY,YBUN,53,,
6668,10117,Cable Airport,34.1115989685,-117.68800354,United States,North America,CCB,KCCB,1444,,
6669,10121,Mount Sterling Montgomery County Airport,38.05810165,-83.979599,United States,North America,IOB,KIOB,1019,,
6670,10122,Elkhart Municipal Airport,41.7193984985,-86.00319671630001,United States,North America,EKI,KEKM,778,,
6671,10123,Nappanee Municipal Airport,41.44620132446289,-85.93479919433594,United States,North America,C03,KC03,860,,
6672,10128,Jim Hamilton L.B. Owens Airport,33.970500946,-80.9952011108,United States,North America,CUB,KCUB,193,,
6673,10129,Grove Municipal Airport,36.60680008,-94.73860168,United States,North America,GMJ,KGMJ,831,,
6674,10130,Mc Pherson Airport,38.35240173,-97.69129944,United States,North America,MPR,KMPR,1498,,
6675,10131,Donaldson Center Airport,34.7583007812,-82.3764038086,United States,North America,GYH,KGYH,955,,
6676,10132,Perry Houston County Airport,32.51060104370117,-83.76730346679688,United States,North America,PXE,KPXE,418,,
6677,10133,Hartsville Regional Airport,34.403099060100004,-80.11920166019999,United States,North America,HVS,KHVS,364,,
6678,10134,Horace Williams Airport,35.935001,-79.06590200000001,United States,North America,IGX,KIGX,512,,
6679,10135,San Cristobal de las Casas Airport,16.690299987793,-92.530097961426,Mexico,North America,SZT,MMSC,7707,,
6680,10137,Dunnville Airport,42.8722000122,-79.5958023071,Canada,North America,DU9,CDU9,600,,
6681,10138,Brunswick County Airport,33.9292984,-78.07499695,United States,North America,SUT,KSUT,24,,
6682,10139,Chesterfield County Airport,37.40650177,-77.52500153,United States,North America,FCI,KFCI,236,,
6683,10140,Atherton Airport,-17.2616996765,145.51499939,Australia,Oceania,\N,YATN,2450,,
6684,10141,Bagdarin Airport,54.36920166015625,113.47899627685548,Russia,Asia,\N,UIUB,3084,,
6685,10142,Scarlett Martinez International Airport,8.375880241394,-80.127899169922,Panama,North America,\N,MPRH,105,,
6686,10144,Henderson Oxford Airport,36.36159897,-78.52919769,United States,North America,HNZ,KHNZ,526,,
6687,10145,Leesburg International Airport,28.82309914,-81.80870056,United States,North America,LEE,KLEE,76,,
6688,10148,Semyazino Airport,56.12670135498047,40.31499862670898,Russia,Asia,\N,UUBL,554,,
6689,10149,Witberg Tswalu Airport,-27.20499992370605,22.48189926147461,South Africa,Africa,\N,FATW,3921,,
6690,10151,Mana Pools Airport,-15.767000198364258,29.382999420166016,Zimbabwe,Africa,\N,FVMN,1300,,
6691,10154,Pouso Alegre Airport,-22.28919982910156,-45.91910171508789,Brazil,South America,PPY,SNZA,2904,,
6692,10155,Brigadeiro Cabral Airport,-20.180700302124,-44.870899200439,Brazil,South America,DIQ,SNDV,2608,,
6693,10156,Yeysk Airport,46.68,38.21,Russia,Asia,\N,URKE,60,,
6694,10157,Berdyansk Airport,46.81499862670898,36.75809860229492,Ukraine,Europe,ERD,UKDB,171,,
6695,10160,Erenhot Saiwusu International Airport,43.4225,112.096667,China,Asia,ERL,ZBER,3301,1.0,4.0
6696,10161,Shobdon Aerodrome,52.2416992188,-2.88110995293,United Kingdom,Europe,\N,EGBS,318,,
6697,10162,Chino Airport,33.97470093,-117.637001,United States,North America,CNO,KCNO,650,,
6698,10163,Kamigoto Airport,33.0130996704,129.192001343,Japan,Asia,\N,RJDK,263,,
6699,10164,Ojika Airport,33.1907997131,129.089996338,Japan,Asia,\N,RJDO,30,,
6700,10165,Chofu Airport,35.67169952392578,139.52799987792972,Japan,Asia,\N,RJTF,141,,
6701,10166,Hateruma Airport,24.0589008331,123.805999756,Japan,Asia,HTR,RORH,43,,
6702,10169,Madison County Airport,39.93270111,-83.46199799,United States,North America,UYF,KUYF,1082,,
6703,10171,Las Brujas Airport,22.6212997437,-79.1472015381,Cuba,North America,BWW,MUBR,13,,
6704,10173,Digby (General Hospital) Heliport,44.6161003112793,-65.76190185546875,France,Europe,\N,CDG2,105,,
6705,10178,Thun Airport,46.756401061999995,7.60056018829,Switzerland,Europe,\N,LSZW,1837,,
6706,10184,Lavrentiya Airport,65.58000183105469,-170.99667358398438,Russia,Asia,\N,UHML,30,,
6707,10185,Paso Robles Municipal Airport,35.67290115,-120.6269989,United States,North America,PRB,KPRB,840,,
6708,10186,N 104 Helipad,37.4791666667,130.895555556,South Korea,Asia,\N,RKDU,476,,
6709,10295,Kymi Airport,60.5713996887207,26.896099090576172,Finland,Europe,\N,EFKY,223,,
6710,10360,Half Moon Bay Airport,37.5134010315,-122.500999451,United States,North America,HAF,KHAF,66,,
6711,10363,Hechi Jinchengjiang Airport,24.805,107.6997,China,Asia,HCJ,ZGHC,2221,,
6712,10370,Kadina Airport,-33.976699829101555,137.66000366210938,Australia,Oceania,\N,YKDI,42,,
6713,10371,General WM J Fox Airfield,34.74110031,-118.21900179999999,United States,North America,WJF,KWJF,2351,,
6714,10378,Coondewanna Airport,-22.966699600220004,118.81300354004,Australia,Oceania,CJF,YCWA,2300,,
6715,10544,Guarapari Airport,-20.646499633800005,-40.49190139770001,Brazil,South America,GUZ,SNGA,28,,
6716,10545,Ubatuba Airport,-23.44109916687012,-45.075599670410156,Brazil,South America,UBT,SDUB,13,,
6717,10611,Ali Air Base,30.935800552368164,46.0900993347168,Iraq,Asia,\N,ORTL,20,,
6718,10617,Ota Air Base,39.087502,-8.96278,Portugal,Europe,\N,LPOT,140,,
6719,10618,Borroloola Airport,-16.075300216674805,136.302001953125,Australia,Oceania,BOX,YBRL,55,,
6720,10723,Elsenthal Grafe Airport,48.8224983215332,13.36750030517578,Germany,Europe,\N,EDNF,1417,,
6721,10744,Newtownards Airport,54.5811004639,-5.691939830780001,United Kingdom,Europe,\N,EGAD,9,,
6722,10745,Lashenden (Headcorn) Airfield,51.156898,0.641667,United Kingdom,Europe,\N,EGKH,72,,
6723,10746,Panshanger Aerodrome,51.80250167849999,-0.158056005836,United Kingdom,Europe,\N,EGLG,249,,
6724,10747,Thurrock Airfield,51.537504999999996,0.367634,United Kingdom,Europe,\N,EGMT,20,,
6725,10748,Stapleford Aerodrome,51.65250015260001,0.15583300590500002,United Kingdom,Europe,\N,EGSG,183,,
6726,10750,HAL Airport,12.949999809300001,77.6681976318,India,Asia,\N,VOBG,2912,,
6727,10751,Chichester/Goodwood Airport,50.85940170288086,-0.7591670155525208,United Kingdom,Europe,\N,EGHR,98,,
6728,10752,Omarama Glider Airport,-44.48669815063477,169.98599243164062,New Zealand,Oceania,\N,NZOA,1381,,
6729,10753,Haast Aerodrome,-43.86529922485352,169.04100036621094,New Zealand,Oceania,\N,NZHT,13,,
6730,10776,Meschede-Schüren Airport,51.30277633666992,8.239167213439941,Germany,Europe,\N,EDKM,1434,,
6731,10794,Morro da Urca Heliport,-22.95166778564453,-43.16583251953125,Brazil,South America,\N,SDHU,692,,
6732,10800,Dongji Aiport,48.199494,134.366447,China,Asia,FYJ,ZYFY,0,,
6733,10802,Skúvoy Heliport,61.76959991455078,-6.803410053253174,Faroe Islands,Europe,\N,EKSY,70,,
6734,10803,Stóra Dímun Heliport,61.68529891967773,-6.758500099182129,Faroe Islands,Europe,\N,EKSR,305,,
6735,10804,Frooba Heliport,61.543701171875,-6.7744197845458975,Faroe Islands,Europe,\N,EKFA,77,,
6736,10831,Person County Airport,36.28490067,-78.98419952,United States,North America,TDF,KTDF,609,,
6737,10934,Zulu Inyala Airport,-27.84939956665039,32.30970001220703,South Africa,Africa,PZL,FADQ,160,,
6738,10938,Kaili Airport,26.971999999999998,107.988,China,Asia,KJH,ZUKJ,3115,,
6739,10939,Shennongjia Hongping Airport,31.625999999999998,110.34,China,Asia,HPG,ZHSN,8365,,
6740,10941,Arxan Yi'ershi Airport,47.3106,119.9117,China,Asia,YIE,ZBES,2925,0.0,2.0
6741,10942,Hengyang Nanyue Airport,26.9053,112.627998,China,Asia,HNY,ZGHY,0,,
6742,10949,Wonsan Kalma International Airport,39.166801,127.486,North Korea,Asia,WOS,ZKWS,7,,
6743,10951,Mestia Queen Tamar Airport,43.053596999999996,42.749012,Georgia,Europe,\N,UGMS,4778,,
6744,10952,Magas Airport,43.3222999573,45.0125999451,Russia,Asia,IGT,URMS,1165,,
6745,11004,Talladega Municipal Airport,33.569900512699995,-86.05090332030001,United States,North America,ASN,KASN,529,,
6746,11005,Greenville Downtown Airport,34.847900390599996,-82.34999847410002,United States,North America,GMU,KGMU,1048,,
6747,11008,Mankato Regional Airport,44.22159958,-93.91870117,United States,North America,MKT,KMKT,1021,,
6748,11009,Captain Auguste George Airport,18.72719955444336,-64.32969665527344,British Virgin Islands,South America,NGD,TUPA,9,,
6749,11010,Troy Municipal Airport,31.860399246216,-86.012100219727,United States,North America,TOI,KTOI,398,,
6750,11011,Merkel Field Sylacauga Municipal Airport,33.171798706054695,-86.30549621582031,United States,North America,SCD,KSCD,569,,
6751,11012,Enterprise Municipal Airport,31.29969978,-85.89990234,United States,North America,EDN,KEDN,361,,
6752,11017,Ryan Field,32.142200469970696,-111.1750030517578,United States,North America,\N,KRYN,2417,,
6753,11022,Thomas C Russell Field,32.914699554399995,-85.96299743649999,United States,North America,ALX,KALX,686,,
6754,11030,Port Keats Airport,-14.25,129.52900695800778,Australia,Oceania,PKT,YPKT,91,,
6755,11031,Garden Point Airport,-11.40250015258789,130.4219970703125,Australia,Oceania,GPN,YGPT,90,,
6756,11032,Stade Airport,53.56111145019531,9.499167442321776,Germany,Europe,\N,EDHS,62,,
6757,11035,Meriden Markham Municipal Airport,41.50870132446289,-72.82949829101562,United States,North America,\N,KMMK,103,,
6758,11038,Flinders Island Airport,-33.730989,134.501,Australia,Oceania,\N,YFLS,0,,
6759,11048,Luzern-Beromunster Airport,47.18999862670898,8.204719543457031,Switzerland,Europe,\N,LSZO,2146,,
6760,11049,La Grand'combe Airport,44.24440002441406,4.012219905853272,France,Europe,\N,LFTN,1647,,
6761,11053,Fort Mackay / Horizon Airport,57.3816986084,-111.70099639899999,Canada,North America,HZP,CYNR,916,,
6762,11054,Canmore Municipal Heliport,51.0778007507,-115.33799743700001,Canada,North America,\N,CEW9,4296,,
6763,11055,Krasnokamensk Airport,50.03310775756836,118.06114196777344,Russia,Asia,\N,UIAE,2139,,
6764,11067,Ridgely Airpark,38.97010040283203,-75.86630249023438,United States,North America,\N,KRJD,64,,
6765,11068,New Castle Henry Co. Municipal Airport,39.87590027,-85.32649994,United States,North America,UWL,KUWL,1088,,
6766,11069,Scott City Municipal Airport,38.47430038452149,-100.88500213623048,United States,North America,TQK,KTQK,2963,,
6767,11070,Brewster Field,40.452099,-99.336502,United States,North America,HDE,KHDE,2313,,
6768,11071,Pratt Regional Airport,37.70159912,-98.74690247,United States,North America,PTT,KPTT,1953,,
6769,11072,Yubileyniy Airfield,46.05500030517578,63.25,Kazakhstan,Asia,\N,UAON,328,,
6770,11073,Wahoo Municipal Airport,41.241298675500005,-96.59400177,United States,North America,AHQ,KAHQ,1224,,
6771,11074,Jim Kelly Field,40.7910003662,-99.7772979736,United States,North America,LXN,KLXN,2413,,
6772,11075,Sublette Municipal Airport,37.49140167,-100.83000179999999,United States,North America,19S,K19S,2908,,
6773,11076,Council Bluffs Municipal Airport,41.2592010498,-95.760597229,United States,North America,CBF,KCBF,1253,,
6774,11077,Kokomo Municipal Airport,40.528198242188,-86.05899810791,United States,North America,OKK,KOKK,830,,
6775,11078,Neodesha Municipal Airport,37.43539810180664,-95.64610290527344,United States,North America,2K7,K2K7,841,,
6776,11079,King Ranch Airport,61.79560089111328,-148.35499572753906,United States,North America,\N,AK59,1350,,
6777,11080,Elkhart Morton County Airport,37.000702000000004,-101.879997,United States,North America,EHA,KEHA,3622,,
6778,11081,Front Range Airport,39.785301208496094,-104.54299926757812,United States,North America,FTG,KFTG,5512,,
6779,11082,Galesburg Municipal Airport,40.9379997253,-90.43109893799999,United States,North America,GBG,KGBG,764,,
6780,11084,Guymon Municipal Airport,36.6851005554,-101.508003235,United States,North America,GUY,KGUY,3123,,
6781,11086,Meade Municipal Airport,37.27690124511719,-100.3560028076172,United States,North America,MEJ,KMEJ,2529,,
6782,11087,Turkey Mountain Estates Airport,36.59170150756836,-93.66690063476562,United States,North America,\N,MO00,1000,,
6783,11088,Ulysses Airport,37.60400009,-101.3740005,United States,North America,ULS,KULS,3071,,
6784,11089,Flagler Aerial Spraying Inc Airport,39.27999877929688,-103.06700134277344,United States,North America,\N,CO00,4945,,
6785,11090,Independence Municipal Airport,37.1584014893,-95.7783966064,United States,North America,IDP,KIDP,825,,
6786,11091,Augusta Municipal Airport,37.67160034179688,-97.0779037475586,United States,North America,3AU,K3AU,1328,,
6787,11092,Larned Pawnee County Airport,38.20859909,-99.08599854,United States,North America,LQR,KLQR,2012,,
6788,11093,Lampasas Airport,31.10619926452637,-98.1958999633789,United States,North America,LZZ,KLZZ,1215,,
6789,11094,Bay City Municipal Airport,28.9733009338,-95.8635025024,United States,North America,BYY,KBYY,45,,
6790,11095,Cox Field,33.636600494385,-95.45079803466801,United States,North America,PRX,KPRX,547,,
6791,11096,Coffeyville Municipal Airport,37.09400177,-95.5718994141,United States,North America,CFV,KCFV,754,,
6792,11097,The Farm Airport,33.93579864501953,-81.42970275878906,United States,North America,\N,24SC,580,,
6793,11098,Greeley–Weld County Airport,40.4374008179,-104.633003235,United States,North America,GXY,KGXY,4697,,
6794,11099,General Dewitt Spain Airport,35.20069885,-90.05400085,United States,North America,\N,KM01,225,,
6795,11100,Oryol Yuzhny Airport,52.934700012200004,36.002201080300004,United States,North America,OEL,UUOR,656,,
6796,11101,Fremont Municipal Airport,41.44910049,-96.52020264,United States,North America,FET,KFET,1204,,
6797,11102,La Grande/Union County Airport,45.29019927979999,-118.00700378399999,United States,North America,LGD,KLGD,2717,,
6798,11103,Szczytno-Szymany International Airport,53.48189926147461,20.937700271606445,Poland,Europe,SZY,EPSY,463,,
6799,11110,Pocono Mountains Municipal Airport,41.13750076,-75.37889862,United States,North America,MPO,KMPO,1915,,
6800,11111,Quakertown Airport,40.435199737549,-75.38189697265601,United States,North America,UKT,KUKT,526,,
6801,11127,Banff Airport,51.2073404699,-115.541861057,Canada,North America,YBA,CYBA,4583,,
6802,11131,Banning Municipal Airport,33.923099517800004,-116.850997925,United States,North America,BNG,KBNG,2219,,
6803,11132,Gießen-Lützellinden Airport,50.54388809204102,8.590277671813965,Germany,Europe,\N,EDFL,755,,
6804,11133,Tököl Airport,47.34529876710001,18.9808006287,Hungary,Europe,\N,LHTL,318,,
6805,11134,Karl Stefan Memorial Airport,41.985500335693004,-97.435096740723,United States,North America,OFK,KOFK,1573,,
6806,11139,Kotido Airport,2.9530000000000003,34.1232,Uganda,Africa,\N,HUKO,4020,,
6807,11140,Kajjansi Airfield,0.1968,32.55297,Uganda,Africa,\N,HUKJ,3743,,
6808,11141,Arlington Municipal Airport,48.16070175,-122.1589966,United States,North America,AWO,KAWO,142,,
6809,11142,Paracatu Airport,-17.242599487304688,-46.88309860229492,Brazil,South America,\N,SNZR,2359,,
6810,11143,Conselheiro Lafaiete Airport,-20.73859977722168,-43.797401428222656,Brazil,South America,\N,SNKF,3478,,
6811,11144,Janaúba Airport,-15.732000350952148,-43.32310104370117,Brazil,South America,\N,SNAP,1732,,
6812,11145,Juscelino Kubitscheck Airport,-17.89229965209961,-41.51359939575195,Brazil,South America,TFL,SNTO,1572,,
6813,11146,Cristiano Ferreira Varella Airport,-21.126100540161133,-42.39440155029297,Brazil,South America,\N,SNBM,886,,
6814,11153,Peter O Knight Airport,27.915599822998,-82.44930267334,United States,North America,TPF,KTPF,8,,
6815,11170,Lure Malbouhans Air Base,47.7047,6.5458300000000005,France,Europe,\N,LFYL,1040,,
6816,11175,Parati Airport,-23.2243995667,-44.72029876710001,Brazil,South America,\N,SDTK,10,,
6817,11176,Umberto Modiano Airport,-22.770999908447266,-41.96289825439453,Brazil,South America,BZC,SBBZ,10,,
6818,11177,Angra dos Reis Airport,-22.975299835205078,-44.30709838867188,Brazil,South America,\N,SDAG,10,,
6819,11178,Itaperuna Airport,-21.2192993164,-41.8759002686,Brazil,South America,ITP,SDUN,410,,
6820,11179,Maricá Airport,-22.91950035095215,-42.83089828491211,Brazil,South America,\N,SDMC,13,,
6821,11180,Resende Airport,-22.4785003662,-44.4803009033,Brazil,South America,\N,SDRS,1320,,
6822,11181,Saquarema Airport,-22.92972183227539,-42.50694274902344,Brazil,South America,\N,SDSK,26,,
6823,11182,Drumheller Municipal Airport,51.49639892578125,-112.7490005493164,Canada,North America,\N,CEG4,2597,,
6824,11193,Mwene-Ditu Airport,-6.982999801635742,23.08300018310547,Congo (Kinshasa),Africa,\N,FZWE,3198,,
6825,11194,Tunta Airport,-6.132999897,24.4829998016,Congo (Kinshasa),Africa,KBN,FZWT,2766,,
6826,11195,Ikela Airport,-1.048109,23.372501,Congo (Kinshasa),Africa,IKL,FZGV,1283,,
6827,11198,Aripuanã Airport,-10.250278,-59.383888,Brazil,South America,AIR,SWRP,623,,
6828,11199,Juruena Airport,-10.305832862854004,-58.48944473266602,Brazil,South America,JRN,SWJU,525,,
6829,11200,Juína Airport,-11.41944408416748,-58.70166778564453,Brazil,South America,JIA,SWJN,1083,,
6830,11201,Vila Rica Airport,-9.979443550109863,-51.1422233581543,Brazil,South America,VLP,SWVC,892,,
6831,11202,Inácio Luís do Nascimento Airport,-11.2966,-57.5495,Brazil,South America,JUA,SIZX,870,,
6832,11203,Cáceres Airport,-16.04360008239746,-57.62990188598633,Brazil,South America,CCX,SWKC,492,,
6833,11204,Posto Leonardo Vilas Boas Airport,-12.19833278656006,-53.38166809082031,Brazil,South America,\N,SWPL,1083,,
6834,11205,Tangará da Serra Airport,-14.6619997025,-57.4435005188,Brazil,South America,\N,SWTS,1460,,
6835,11206,Canarana Airport,-13.574443817138672,-52.27055740356445,Brazil,South America,\N,SWEK,1314,,
6836,11207,Vila Bela da Santíssima Trindade Airport,-14.9942,-59.9458,Brazil,South America,\N,SWVB,660,,
6837,11208,Bumbar Airport,2.1827800273895264,22.4817008972168,Congo (Kinshasa),Africa,BMB,FZFU,0,,
6838,11209,Sobral Airport,-3.678889989852905,-40.33679962158203,Brazil,South America,QBX,SNOB,210,,
6839,11210,Arapiraca Airport,-9.775360107421877,-36.62919998168945,Brazil,South America,APQ,SNAL,886,,
6840,11211,Cangapara Airport,-6.8463897705078125,-43.07730102539063,Brazil,South America,FLB,SNQG,689,,
6841,11212,Picos Airport,-7.0620598793029785,-41.52370071411133,Brazil,South America,PCS,SNPC,1050,,
6842,11229,Beni Airport,0.574999988079071,29.473899841308594,Congo (Kinshasa),Africa,BNC,FZNP,3517,1.0,4.0
6843,11230,Boende Airport,-0.21699999272823334,20.850000381469727,Congo (Kinshasa),Africa,BNB,FZGN,1168,1.0,2.0
6844,11243,Montauk Airport,41.07649993896485,-71.9207992553711,United States,North America,MTP,KMTP,6,,
6845,11255,Porter County Municipal Airport,41.45399857,-87.00710297,United States,North America,VPZ,KVPZ,770,,
6846,11257,Dharavandhoo Airport,5.1561,73.1302,Maldives,Asia,DRV,VRMD,6,0.0,4.0
6847,11258,Saumlaki/Olilit Airport,-7.9886097908,131.305999756,Indonesia,Asia,SXK,WAPI,218,1.0,2.0
6848,11268,Cerro Largo International Airport,-32.33789825439453,-54.21670150756836,Uruguay,South America,MLZ,SUMO,364,,
6849,11269,Tydeo Larre Borges Airport,-32.36330032348633,-58.0619010925293,Uruguay,South America,PDU,SUPU,138,,
6850,11270,Artigas International Airport,-30.40069961547852,-56.50790023803711,Uruguay,South America,ATI,SUAG,410,,
6851,11272,Murray Bridge Airport,-35.066699981689446,139.22700500488278,Australia,Oceania,\N,YMBD,55,,
6852,11273,Horsham Airport,-36.669700622558594,142.17300415039062,Australia,Oceania,HSM,YHSM,445,,
6853,11274,Swan Hill Airport,-35.37580108642578,143.5330047607422,Australia,Oceania,SWH,YSWH,234,,
6854,11277,Turtle Island Seaplane Base,-16.965999999999998,177.368,Fiji,Oceania,TTL,NFUL,0,,
6855,11288,Dewadaru - Kemujan Island,-5.80091,110.47838,Indonesia,Asia,KWB,WARU,35,,
6856,11290,Kongolo Airport,-5.394440174102783,26.989999771118164,Congo (Kinshasa),Africa,KOO,FZRQ,1850,0.0,1.0
6857,11291,Attopeu Airport,14.814715357,106.82169914200001,Laos,Asia,AOU,VLAP,344,,
6858,11292,Kahemba Airport,-7.333000183105469,19.017000198364254,Congo (Kinshasa),Africa,\N,FZCF,3425,,
6859,11293,Francisco de Miranda Airport,10.485033035299999,-66.8435134888,Venezuela,South America,,SVFM,2739,,
6860,11295,São Miguel do Oeste Airport,-26.78160095214844,-53.503501892089844,Brazil,South America,SQX,SSOE,2180,,
6861,11299,Mason County Airport,43.96250153,-86.40789795,United States,North America,LDM,KLDM,646,,
6862,11312,Reid-Hillview Airport of Santa Clara County,37.332901000999996,-121.819000244,United States,North America,RHV,KRHV,135,,
6863,11328,Sohar Airport,24.386039999999998,56.625409999999995,Oman,Asia,OHS,OOSH,20,,
6864,11332,Sahiwal Airport,31.88944435119629,72.39167022705078,Pakistan,Asia,RZS,OPSW,570,,
6865,11352,Thamkharka Airport,27.04787,86.85802199999999,Nepal,Asia,\N,VNTH,5240,,
6866,11353,Thimarafushi Airport,2.211,73.1533,Maldives,Asia,TMF,VRNT,6,,
6867,11354,Ifuru Airport,5.7083,73.025,Maldives,Asia,IFU,VREI,20,,
6868,11355,Kieta Airport,-6.305416666669999,155.728138889,Papua New Guinea,Oceania,KIE,AYKT,20,,
6869,11357,Hakkari Yüksekova Airport,37.5497,44.2381,Turkey,Asia,YKO,LTCW,6090,,
6870,11386,Jelenia Góra Glider Airport,50.89889907836914,15.785599708557127,Poland,Europe,\N,EPJG,1119,,
6871,11389,Bathpalathang Airport,27.5622,90.7471,Bhutan,Asia,BUT,VQBT,8485,,
6872,11401,Sultan Bantilan Airport,1.123428,120.79365800000001,Indonesia,Asia,TLI,WAMI,40,,
6873,11406,Vuktyl Airport,63.82329940795898,57.27999877929688,Russia,Asia,\N,UUYK,358,,
6874,11407,Berezniki Airport,59.57954788208008,56.85768127441406,Russia,Asia,\N,USPT,207,,
6875,11431,San Sebastián Airport,-53.31700134277344,-68.65000152587889,Chile,South America,\N,SCSS,50,,
6876,11433,Tolwin Observatory Airport,-54.521900177,-67.1989974976,Argentina,South America,\N,SAWL,90,,
6877,11436,Tarko-Sale Airport,64.9308013916,77.81809997559999,Russia,Asia,TQL,USDS,82,0.0,2.0
6878,11438,Camarillo Airport,34.213699340820305,-119.09400177001952,United States,North America,\N,KCMA,77,,
6879,11452,Leopoldsburg Airfield,51.12,5.3072222,Belgium,Europe,\N,EBLE,207,,
6880,11479,Omtepe Airport,11.523616,-85.702995,Nicaragua,North America,\N,MNLP,200,,
6881,11498,Alashankou Bole (Bortala) airport,44.895,82.3,China,Asia,BPL,ZWAX,1253,0.0,2.0
6882,11524,Achinsk Airport,56.2682991027832,90.57080078125,Russia,Asia,ACS,UNKS,1033,,
6883,11583,Hinton/Jasper-Hinton Airport,53.3191986084,-117.752998352,Canada,North America,\N,CEC4,4006,,
6884,11638,Watsonville Municipal Airport,36.9356994629,-121.790000916,United States,North America,WVI,KWVI,163,,
6885,11644,Gelephu Airport,26.884559999999997,90.46412,Bhutan,Asia,GLU,VQGP,980,,
6886,11649,Williamsburg Jamestown Airport,37.239200592041016,-76.71610260009766,United States,North America,JGG,KJGG,49,,
6887,11658,Dulkaninna Airport,-29.0132999420166,138.48100280761722,Australia,Oceania,DLK,YDLK,0,,
6888,11673,William Creek Airport,-28.906700134277344,136.34199523925778,Australia,Oceania,\N,YWMC,91,,
6889,11684,Kenora Seaplane Base,49.767424,-94.49274,Canada,North America,\N,CJM9,1060,,
6890,11700,Siquijor Airport,9.21420322319,123.472251892,Philippines,Asia,\N,RPVZ,0,,
6891,11702,Opapimiskan Lake Airport,52.6067008972,-90.3768997192,Canada,North America,KM8,CKM8,1023,,
6892,11717,Taroom Airport,-25.801700592041016,149.89999389648438,Australia,Oceania,XTO,YTAM,240,,
6893,11718,Gelnhausen Airport,50.19722366333008,9.170000076293944,Germany,Europe,\N,EDFG,446,,
6894,11719,Ærø Airport,54.85279846191406,10.456399917602539,Denmark,Europe,\N,EKAE,3,,
